OpenROAD 26Q1-2900-gdf79404cd8 
Features included (+) or not (-): +GPU +GUI +Python
This program is licensed under the BSD-3 license. See the LICENSE file for details.
Components of this program may be licensed under more restrictive licenses which must be honored.
[INFO ORD-0030] Using 8 thread(s).
read_liberty /OpenROAD-flow-scripts/flow/platforms/nangate45/lib/NangateOpenCellLibrary_typical.lib
read_liberty /OpenROAD-flow-scripts/flow/platforms/nangate45/lib/fakeram45_256x16.lib
read_db ./results/nangate45/ariane133/base/2_1_floorplan.odb
read_sdc ./results/nangate45/ariane133/base/2_1_floorplan.sdc
source /OpenROAD-flow-scripts/flow/platforms/nangate45/setRC.tcl
source /work/runs/run8_human_placement_400mhz/constraints/macro_placement.tcl
Run8 macro classify: icache_tag=12 icache_data=32 dcache_tag=24 dcache_data=64 total=132
[INFO MPL-0035] Macro i_cache_subsystem.i_icache.sram_block_0__tag_sram.genblk1_0__i_ram/macro_mem_0 placed. Bounding box (1067.160um, 755.335um), (1144.870um, 795.935um). Orientation MY
[INFO MPL-0035] Macro i_cache_subsystem.i_icache.sram_block_0__tag_sram.genblk1_0__i_ram/macro_mem_1 placed. Bounding box (1164.870um, 755.335um), (1242.580um, 795.935um). Orientation R0
[INFO MPL-0035] Macro i_cache_subsystem.i_icache.sram_block_0__tag_sram.genblk1_0__i_ram/macro_mem_2 placed. Bounding box (1242.580um, 755.335um), (1320.290um, 795.935um). Orientation MY
[INFO MPL-0035] Macro i_cache_subsystem.i_icache.sram_block_1__tag_sram.genblk1_0__i_ram/macro_mem_0 placed. Bounding box (1340.290um, 755.335um), (1418.000um, 795.935um). Orientation R0
[INFO MPL-0035] Macro i_cache_subsystem.i_icache.sram_block_1__tag_sram.genblk1_0__i_ram/macro_mem_1 placed. Bounding box (1067.160um, 709.835um), (1144.870um, 750.435um). Orientation MY
[INFO MPL-0035] Macro i_cache_subsystem.i_icache.sram_block_1__tag_sram.genblk1_0__i_ram/macro_mem_2 placed. Bounding box (1164.870um, 709.835um), (1242.580um, 750.435um). Orientation R0
[INFO MPL-0035] Macro i_cache_subsystem.i_icache.sram_block_2__tag_sram.genblk1_0__i_ram/macro_mem_0 placed. Bounding box (1242.580um, 709.835um), (1320.290um, 750.435um). Orientation MY
[INFO MPL-0035] Macro i_cache_subsystem.i_icache.sram_block_2__tag_sram.genblk1_0__i_ram/macro_mem_1 placed. Bounding box (1340.290um, 709.835um), (1418.000um, 750.435um). Orientation R0
[INFO MPL-0035] Macro i_cache_subsystem.i_icache.sram_block_2__tag_sram.genblk1_0__i_ram/macro_mem_2 placed. Bounding box (1067.160um, 664.195um), (1144.870um, 704.795um). Orientation MY
[INFO MPL-0035] Macro i_cache_subsystem.i_icache.sram_block_3__tag_sram.genblk1_0__i_ram/macro_mem_0 placed. Bounding box (1164.870um, 664.195um), (1242.580um, 704.795um). Orientation R0
